KNUMBER|APPLICANT|CONTACT|STREET1|STREET2|CITY|STATE|COUNTRY_CODE|ZIP|POSTAL_CODE|DATERECEIVED|DECISIONDATE|DECISION|REVIEWADVISECOMM|PRODUCTCODE|STATEORSUMM|CLASSADVISECOMM|SSPINDICATOR|TYPE|THIRDPARTY|EXPEDITEDREVIEW|DEVICENAME
K823232|Yellow Springs Instrument Co., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/29/1982|12/07/1982|SESE|AN|CCL||AN||Traditional|N||YSI #2650 SINGLE-DISPLAY OXYGEN & TEMP
K823233|Gilford Instrument Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/29/1982|11/29/1982|SESE|CH|JJC||CH||Traditional|N||SBA 300 CLINICAL CHEMISTRY ANALYZER
K823234|Bd Becton Dickinson Vacutainer Systems Preanalytic||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/01/1982|04/17/1984|SESE|SU|||||Traditional|N||RADIATION STERILIZATION OF SURG. GLOVES
K823236|Lossing Orthopedic, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/01/1982|01/21/1983|SESE|PM|ION||PM||Traditional|N||BACK ON TRACK INVERSION THERAPY & EXER
K823237|Stanbio Laboratory||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/01/1982|11/29/1982|SESE|TX|DJN||TX||Traditional|N||BARBITURATE TEST SET #0550-050
K823238|Vetrex Medical Corp.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/01/1982|12/30/1982|SESE|CV|DXT||CV||Traditional|N||INJECTION FILL TUBE
K823239|Personal Products Co.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/01/1982|12/16/1982|SESE|OB|HHD||OB||Traditional|N||SURE & NATURAL MAXISHIELDS
K823240|Capintec, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/01/1982|12/03/1982|SESE|CH|JJJ||CH||Traditional|N||CAP-RIA 16
K823241|Kimberly-Clark Corp.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/01/1982|12/28/1982|SESE|OB|HHD||OB||Traditional|N||NEW FREEDOM THIN UNSCENTED MAXI PADS
K823242|Pacesetter Systems||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/01/1982|01/08/1983|SESE|OB|KNG||OB||Traditional|N||PROGRAMALITH PROGRAMMER
K823243|American Edwards Laboratories||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/01/1982|01/21/1983|SESE|CV|DQO||CV||Traditional|N||SIDEARM Y-ADAPTOR
K823244|Longview Hearing Aid Center||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/01/1982|01/17/1983|SESE|EN|ESD||EN||Traditional|N||TECH. CLARATRON & INDUSTRIAL AMPLIFIER
K823245|American Thermometer Company, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/01/1982|11/16/1982|SESE|RA|KYA||OB||Traditional|N||THERMAX; THERMAX SYSTEM
K823246|Ems Industries, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/01/1982|12/16/1982|SESE|AN|BYX||AN||Traditional|N||AUSTIN INHALATOR
K823247|Ems Industries, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/01/1982|11/16/1982|SESE|PM|IQK||PM||Traditional|N||U-WAY QUICKOLLAR
K823248|Granite Diagnostics, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/01/1982|12/03/1982|SESE|MI|JSJ||MI||Traditional|N||SCHAEDLER AGARS
K823249|Nihon Kohden America, Inc.||90 Icon St.||Foothill|CA|US|92610|92610|11/01/1982|11/24/1982|SESE|CV|DRG||CV||Traditional|N||LIFESCOPE II/FOUR
K823253|Vertex Medical Corp.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/01/1982|12/30/1982|SESE|CV|DXT||CV||Traditional|N||VERTEX MONITORING CATHETER
K823254|Vertex Medical Corp.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/01/1982|12/30/1982|SESE|CV|DXT||CV||Traditional|N||REUSABLE METAL STOPCOCK
K823255|Vertex Medical Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/01/1982|11/22/1982|SESE|HO|FMI||HO||Traditional|N||NON-STERILE REUSABLE NEEDLES
K823256|Vertex Medical Corp.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/01/1982|12/30/1982|SESE|CV|DXT||CV||Traditional|N||ULTRA-ASEPT ANGIOGRAPHIC SYRINGE/SPARE
K823257|Ohio Medical Products||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/01/1982|12/09/1982|SESE|HO|CAH||AN||Traditional|N||NON-REUSABLE UNIVERSAL NEBULIZER FILTE
K823258|Medical, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/02/1982|11/24/1982|SESE|CV|DTM||CV||Traditional|N||INTERFACE ARTERIAL BLOOD FILTER #40
K823259|Medical, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/02/1982|11/24/1982|SESE|CV|JOD||CV||Traditional|N||INTERFACE CARDIOTOMY BLOOD FILTER #50
K823260|Medical, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/02/1982|11/24/1982|SESE|CV|JOD||CV||Traditional|N||INTERFACE CARDIOTOMY BLOOD FILTER #51
K823261|Medical, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/02/1982|01/07/1983|SESE|HO|CAK||HO||Traditional|N||INTERFACE TRANSFUSION BLOOD FILTER #30
K823262|Gould, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/02/1982|01/18/1983|SESE|CV|DYB||CV||Traditional|N||MODEL SP5800 #8 FRENCH INTRO. KIT
K823264|Bd Becton Dickinson Vacutainer Systems Preanalytic||1875 Eye St. NW Suite 625||Washington|DC|US|20006|20006|11/02/1982|01/12/1983|SESE|CH|CEC||CH||Traditional|N||THYROXINE ANALYSIS PRODUCTS/RADIO-FREE
K823265|Bd Becton Dickinson Vacutainer Systems Preanalytic||1875 Eye St. NW Suite 625||Washington|DC|US|20006|20006|11/02/1982|12/09/1982|SESE|CH|CDX||CH||Traditional|N||MONOCLONAL ANTIBODY T4 RADIO-KIT
K823266|Abbott Laboratories||One Abbott Park Rd.||Abbott Park|IL|US|60064|60064|11/02/1982|12/15/1982|SESE|MI|JJQ||CH||Traditional|N||POSITIVE I.D. SYSTEM
K823267|Helena Laboratories||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/02/1982|12/28/1982|SESE|HE|GGP||HE||Traditional|N||FACTOR VIII RELATED ANTIGEN ROCKET EID
K823268|Hewlett-Packard Co.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/02/1982|01/26/1983|SESE|CV|LDD||CV||Traditional|N||MODEL 78670A
K823270|E.F. Brewer Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/02/1982|11/17/1982|SESE|HO|FOX||HO||Traditional|N||HEAVY-DUTY I.V. STAND
K823271|Intec Medical, Inc.|Joseph W Brown|22200 E. 40 Hwy.||Blue Springs|MO|US|64015|64015|11/02/1982|12/22/1982|SESE|AN|BZO||AN||Traditional|N||DISPOSABLE ADULT VO. VENTILATOR CIRCUIT
K823272|Bentley Laboratories, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/02/1982|12/30/1982|SESE|CV|DTN||CV||Traditional|N||VENOUS RESERVOIR BAG #BMR-1400
K823273|Bentley Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/02/1982|01/05/1983|SESE|CV|DTZ||CV||Traditional|N||BOS-2S, SPIRAFLO BUBBLE INFANT OXYGEN.
K823274|Howmedica Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/03/1982|12/07/1982|SESE|GU|EXD||GU||Traditional|N||UNI-TIP COLOSTOMY IRRIGATION CONE
K823275|Micromedic Systems||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/03/1982|12/03/1982|SESE|CH|DBF||IM||Traditional|N||AUTOPAK FERRITIN TEST DELIVERY SYS
K823276|T. S. Enterprises, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/03/1982|11/24/1982|SESE|GU|KPN||GU||Traditional|N||BED GUARD
K823277|Progressive Productions , Ltd.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/03/1982|12/13/1982|SESE|PM|INN||PM||Traditional|N||THE PROGRESSIVE CHAIR
K823278|Sanderson Creative Products Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/03/1982|11/22/1982|SESE|DE|JES||DE||Traditional|N||DENTAL FLOSS TIP
K823279|Medtronic Vascular||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/03/1982|11/22/1982|SESE|PM|IPF||PM||Traditional|N||RESPOND QUADRIFLEX #3129 SINGLE CHANNEL
K823280|Duradent Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/03/1982|11/22/1982|SESE|DE|EGG||DE||Traditional|N||DISTAFLEX
K823281|Nihon Kohden America, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/03/1982|12/22/1982|SESE|CV|DPS||CV||Traditional|N||MODEL RM 6000, 6100,6200 POLYGRAPH
K823283|Nobel Scientific Industries, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/04/1982|12/03/1982|SESE|HE|||||Traditional|N||FLUSHING SOLUTION
K823284|Stryker Corp.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/04/1982|01/14/1983|SESE|SU|GCY||SU||Traditional|N||STRYKER CONSTAVAC
K823285|Panasonic Co. Div. Matsu Elec. Corp. America||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/04/1982|11/29/1982|SESE|EN|ESD||EN||Traditional|N||MODEL WHO1 HEARING AID
K823286|Bio-Med Corp.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/04/1982|12/30/1982|SESE|CV|DRS||CV||Traditional|N||MODELS DPT 1000/DPT 1000NS
K823287|Thoratec Laboratories Corp.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/04/1982|12/09/1982|SESE|AN|BZO||AN||Traditional|N||RESPIRATORY CIRCUIT ADAPTOR
K823288|Amicon, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/04/1982|12/16/1982|SESE|GU|KDI||GU||Traditional|N||AMICON DIAFILTERS 20 & 30 HEMOFILTERS
K823290|Intermedics, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/05/1982|12/30/1982|SESE|CV|DRT||CV||Traditional|N||NEUROMEDICS PACETRON HEART RATE MONITOR
K823291|Implant Technology, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/05/1982|01/08/1983|SESE|AN|BTO||AN||Traditional|N||COMMUNITRACH TUBE
K823292|Corning Medical & Scientific||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/05/1982|12/28/1982|SESE|CH|JMF||CH||Traditional|N||IMMOPHASE TM HPL RADIOIMMUNOASSAY
K823293|Medigroup||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/05/1982|05/05/1983|SESE|OB|HET||OB||Traditional|N||MEDIGROUP LG-102 LIGHT GUIDE
K823294|Medigroup||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/05/1982|05/09/1983|SESE|OB|HET||OB||Traditional|N||MEDIGROUP LS-110 LIGHT SOURCE
K823295|Medigroup||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/05/1982|05/06/1983|SESE|OB|HET||OB||Traditional|N||MEDIGROUP 2.2MM NEEDLESCOPE CANNULA&
K823296|Medigroup||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/05/1982|01/26/1983|SESE|GU|FKX||GU||Traditional|N||PC-205 TENCKHOFF CATHETER ROD OBTURATOR
K823297|Medigroup||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/05/1982|05/06/1983|SESE|OB|HET||OB||Traditional|N||ST-610 NEEDLESCOPE STERILIZATION TRAY
K823299|Epmi, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/05/1982|12/15/1982|SESE|NE|GZJ||NE||Traditional|N||MODEL 402P SEQUENCER FOR EMPI TEMS DEV
K823300|Emd Chemicals, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/05/1982|01/09/1983|SESE|CH|CDQ||CH||Traditional|N||BUN-UN CENTRIFICHUM 500, #65080/81
K823301|Fia Man Co.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/05/1982|12/03/1982|SESE|PM|IRT||PM||Traditional|N||MICROPAD
K823302|Boehringer Mannheim Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/05/1982|12/09/1982|SESE|CH|CHH||CH||Traditional|N||CHOLESTEROL CHOD-PAP TEST
K823303|Medigroup||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/05/1982|01/26/1983|SESE|GU|FKX||GU||Traditional|N||QUILL CATHETER GUIDE
K823304|Immulok, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/05/1982|12/22/1982|SESE|CH|CFT||CH||Traditional|N||RIASET PROLACTIN RIA KIT
K823305|Neo-Life Co. of America||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/05/1982|11/24/1982|SESE|DE|EFS||DE||Traditional|N||DENTO SPRAY ORAL IRRIGATOR
K823306|Troy Biologicals, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/05/1982|12/15/1982|SESE|HE|JSI||MI||Traditional|N||HEMOPHILUS QUAD 10 PLATE
K823307|Troy Biologicals, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/05/1982|12/15/1982|SESE|MI|JSI||MI||Traditional|N||CAMPYLOBACTER SELECTIVE AGAR
K823308|Troy Biologicals, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/05/1982|12/03/1982|SESE|MI|JSJ||MI||Traditional|N||MYCAREL AGAR MYCOBROTIC AGAR
K823309|Troy Biologicals, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/05/1982|12/03/1982|SESE|MI|JTY||MI||Traditional|N||MARTIN & LEMIS AGAR W/VCAT INHIBITOR
K823310|Troy Biologicals, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/05/1982|12/15/1982|SESE|MI|JSI||MI||Traditional|N||STREPTOCOCCUS SELECTIVE AGAR
K823311|Troy Biologicals, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/05/1982|12/15/1982|SESE|MI|JSH||MI||Traditional|N||COLUMBIA V AGAR W/5% HUMAN BLOOD
K823312|Electromed Intl., Ltd.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/05/1982|11/30/1982|SESE|CV|DRT||CV||Traditional|N||CADIO-RESPIRATORY MONITOR #CR-2
K823313|Clinical Assays, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/05/1982|12/22/1982|SESE|CH|JHI||CH||Traditional|N||IN VITRO GAMMACOAT B-HCG RADIO. TEST
K823314|Miltex, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/08/1982|11/24/1982|SESE|DE|EJL||DE||Traditional|N||DENTAL INSTRUMENTS
K823315|Miltex, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/08/1982|11/24/1982|SESE|DE|EJZ||DE||Traditional|N||DENTAL INSTRUMENTS - KNIVES
K823316|Miltex, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/08/1982|11/24/1982|SESE|DE|EKS||DE||Traditional|N||DENTAL INSTRUMENTS - FILES
K823317|Miltex, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/08/1982|11/24/1982|SESE|DE|||||Traditional|N||DENTAL INSTRUMENTS - EXPLORERS
K823318|Miltex, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/08/1982|11/24/1982|SESE|DE|EKS||DE||Traditional|N||DENTAL INSTRUMENTS - EXCAVATORS
K823319|Miltex, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/08/1982|11/24/1982|SESE|DE|EMS||DE||Traditional|N||DENTAL INSTRUMENTS - SCALERS
K823320|Miltex, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/08/1982|11/24/1982|SESE|DE|EML||DE||Traditional|N||DENTAL INSTRUMENTS - BONE CHISELS
K823321|Miltex, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/08/1982|11/24/1982|SESE|DE|EKH||DE||Traditional|N||DENTAL INSTRUMENTS - CARVER
K823322|Miltex, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/08/1982|11/24/1982|SESE|DE|EKG||DE||Traditional|N||DENTAL INSTRUMENTS - PLUGGERS
K823323|Miltex, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/08/1982|11/24/1982|SESE|DE|EIY||DE||Traditional|N||DENTAL INSTRUMENTS - PLASTIC INSTRUMENTS
K823324|Miltex, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/08/1982|11/24/1982|SESE|DE|EIX||DE||Traditional|N||DENTAL INSTRUMENTS - PROBES
K823325|Miltex, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/08/1982|11/24/1982|SESE|DE|EMG||DE||Traditional|N||DENTAL INSTRUMENTS - SURGICAL FORCEPS
K823326|Miltex, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/08/1982|11/24/1982|SESE|DE|ELA||DE||Traditional|N||DENTAL INSTRUMENTS - CUTTING INSTRUMENT
K823327|Wall Manufacturer, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/08/1982|12/07/1982|SESE|PM|ILM||PM||Traditional|N||PORTABLE SHOWER BATH
K823328|Accra Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/08/1982|12/28/1982|SESE|PA|HYK||HE||Traditional|N||HARRIS HEMATOXYLIN
K823329|Accra Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/08/1982|12/28/1982|SESE|PA|HZL||HE||Traditional|N||PAPINCOLABU STAIN EA-36/50/65 & OG-6
K823330|Medigroup||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/08/1982|01/26/1983|SESE|GU|FKX||GU||Traditional|N||DIALATORS PC-203 & 202
K823331|Medigroup||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/08/1982|01/26/1983|SESE|GU|FKX||GU||Traditional|N||PC-204 TUNNELOR
K823333|Mon-A-Therm, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/08/1982|01/12/1983|SESE|HO|FLL||HO||Traditional|N||MODEL 400 & 700 TEMP. SENSOR ADAPTERS
K823334|Psitron||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/08/1982|03/24/1983|SESE|CV|DRS||CV||Traditional|N||PHYSIOLOGICAL PRESS. TRANSDUCER PCM3630
K823338|Cobe Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/08/1982|01/07/1983|SESE|GU|KDI||GU||Traditional|N||COBE HEMOCONCENTRATOR 1.3
K823340|Vertex Medical Corp.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/08/1982|12/30/1982|SESE|CV|DXT||CV||Traditional|N||CLEAR VINYL MONITORING CONNECTOR
K823341|Sterling Biochemical, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/08/1982|12/22/1982|SESE|CH|CDT||CH||Traditional|N||TRIGLYCERIDES REAGENT SET TAG-GK
K823342|Datascope Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/08/1982|01/24/1983|SESE|CV|DSP||CV||Traditional|N||PERCOR INTRA-AORTIC BALLOON INSERTION
K823343|Gambro, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/08/1982|12/15/1982|SESE|CV|DTZ||CV||Traditional|N||OXYGENATOR 10
K823344|Abbott Diagnostics||850 Maude Ave.||Mountain View|CA|US|94043|94043|11/08/1982|12/28/1982|SESE|HE|GKL||HE||Traditional|N||HEMATOLOGY ANALYZER
K823345|Shiley, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/08/1982|03/10/1983|SESE|CV|DXZ||CV||Traditional|N||PATCH
K823346|Imed Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/09/1982|11/30/1982|SESE|HO|FPA||HO||Traditional|N||ACCUSET ADMINISTRATION SET
K823347|Imed Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/09/1982|11/24/1982|SESE|HO|FPA||HO||Traditional|N||MACRODOT ADD-I-MED ADMIN. SET
K823348|Diagnostica, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/09/1982|12/28/1982|SESE|IM|GRP||MI||Traditional|N||H. INFLUENZA B ANTISERA FOR CIE
K823350|Podiatry Products Corp.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/09/1982|12/03/1982|SESE|HO|FQL||HO||Traditional|N||ELASTIC COMPRESSION ANKLET
K823351|Plasmedics, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/09/1982|12/09/1982|SESE|HO|FOZ||HO||Traditional|N||CENTRAL VENOUS CATHETER
K823352|American Dade||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/09/1982|02/07/1983|SESE|CH|JJY||CH||Traditional|N||IMMU-TRACE TRI-RAC R TRI-LEVEL CONTROLS
K823353|Biologics Intl., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/09/1982|12/14/1982|SESE|IM|JJX||CH||Traditional|N||CARCINO-CEK
K823354|Emd Chemicals, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/05/1982|12/22/1982|SESE|CH|CHH||CH||Traditional|N||ULTRACHEM ENZYMATIC CHOLESTEROL OXIDASE
K823355|Coulter Electronics, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/09/1982|12/28/1982|SESE|HE|GKZ||HE||Traditional|N||COULTER-COUNTER #S PLUS IV & LYSE S +D
K823356|Forma Scientific, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/09/1982|12/03/1982|SESE|CV|DXT||CV||Traditional|N||READY-BOX BODY-TEMP MEDIA WARMER MALLIN-
K823357|C.R. Bard, Inc.||110 Marshall Dr.||Warrendale|PA|US|15086|15086|11/05/1982|03/11/1983|SESE|CV|DQO||CV||Traditional|N||VARIOUS CARDIOVASCULAR PRODUCTS
K823359|Bentley Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/05/1982|01/05/1983|SESE|CV|DRY||CV||Traditional|N||OXYGEN CONSUMPTION MONITOR #OCM-0100
K823360|Amsco Co.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/05/1982|12/03/1982|SESE|SU|FTD||SU||Traditional|N||SURGICAL LIGHT
K823361|Webster Laboratories, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/09/1982|01/14/1983|SESE|CV|DRF||CV||Traditional|N||SWITCHING UNIT ELECTRODE CATHETERS
K823362|Kipp & Zonen||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/09/1982|03/09/1983|SESE|PM|||||Traditional|N||ENDOMED 433
K823363|V-Tech, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/09/1982|12/15/1982|SESE|CH|LEE||HE||Traditional|N||COUNT-10 STAIN
K823364|V-Tech, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/09/1982|12/15/1982|SESE|CH|JQW||CH||Traditional|N||COUNT-10 SYSTEM FOR STAND. URINALYSIS
K823365|Unitron Industries, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/10/1982|11/22/1982|SESE|EN|ESD||EN||Traditional|N||HEARING AID UE-10
K823366|Unitron Industries, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/10/1982|11/29/1982|SESE|EN|ESD||EN||Traditional|N||HEARING AID UE-10-H
K823368|American Dade||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/10/1982|12/28/1982|SESE|HE|JPH||HE||Traditional|N||DADE ESR KIT
K823369|Syva Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/10/1982|12/15/1982|SESE|TX|LAS||TX||Traditional|N||ADVANCE EMIT(R) & TM AMIKACIN CONTROL
K823370|Syva Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/10/1982|12/03/1982|SESE|TX|KJI||TX||Traditional|N||ADVANCE TM EMIT(R) & TM AMIKACIN ASSAY
K823371|Cpm International, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/12/1982|12/22/1982|SESE|CV|DXY||CV||Traditional|N||DURAPULSE
K823372|Orthopedic Systems, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/12/1982|12/03/1982|SESE|NE|HST||OR||Traditional|N||OCTAGONAL ALUMINUM FRAMING SYSTEM
K823373|Beech Medical, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|11/12/1982|12/30/1982|SESE|HO|FMG||HO||Traditional|N||BENZING RETROGRADE ADMIN. SET
K823374|Instrumentation Laboratory CO||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/12/1982|12/09/1982|SESE|AN|CCL||AN||Traditional|N||OXYGEN MONITOR IL 408
K823375|Organon Teknika Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/12/1982|12/07/1982|SESE|GU|KOC||GU||Traditional|N||NEPHROSS, ANDANTE H.F.
K823377|Cer-Met, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/12/1982|12/03/1982|SESE|DE|EIH||DE||Traditional|N||CERA 8
K823378|Cer-Met, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/12/1982|12/03/1982|SESE|DE|EIH||DE||Traditional|N||CERA COLOR
K823379|Clinetics Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/12/1982|12/22/1982|SESE|CH|CGJ||CH||Traditional|N||125-I FSH RADIOIMMUNOASSAY KIT
K823380|Clinetics Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/12/1982|12/22/1982|SESE|CH|CEP||CH||Traditional|N||125-I LH RADIOIMMUNOASSAY KIT
K823381|Srs Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/12/1982|01/05/1983|SESE|NE|HCC||NE||Traditional|N||PROFESSIONAL MARK I BIOFEEDBACK SYS
K823382|Umi, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/12/1982|01/28/1983|SESE|GU|LJE||||Traditional|N||NEPHROSTOMY CATHETER
K823383|Kindel & Anderson||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/12/1982|12/09/1982|SESE|EN|ESD||EN||Traditional|N||HEARING AID HB-33 RIONET
K823384|Kindel & Anderson||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|11/12/1982|12/09/1982|SESE|EN|ESD||EN||Traditional|N||HEARING AID HB-72 RIONET
